Time;air_temperature;dewpoint;wind_direction;wind_speed;ambient_pressure;PM10;PM2.5;;
08/24/2017 02:00;27.26;8.98;33.93;3.03;862,40;43.06;13.73;;
08/24/2017 03:00;26.39;9.43;26.32;2.47;862,60;40.7;13.33;;
08/24/2017 04:00;25.76;9.45;26.48;2.58;862,57;43.09;13.59;;
08/24/2017 05:00;25.25;9.44;16.67;3.23;862,35;46.04;14.17;;
08/24/2017 06:00;24.66;9.41;19.42;3.19;861,95;53.99;15.32;;
08/24/2017 07:00;23.85;9.49;26.53;2.7;861,56;63.06;16.74;;
08/24/2017 08:00;23.87;9.85;19.88;2.86;861,07;64.21;17.3;;
08/24/2017 09:00;24.78;10.25;19.28;2.98;860,55;62.38;17.3;;
08/24/2017 10:00;26.51;10.05;21.15;2.54;860,32;70.72;17.94;;
08/24/2017 11:00;28.13;9.63;4.47;3.37;860,11;74.61;17.75;;
08/24/2017 12:00;30.03;8.03;12.39;3.69;860,10;72.63;16.79;;
08/24/2017 13:00;31.66;7.42;6.88;3.32;860,20;65.52;16.73;;
08/24/2017 14:00;33.09;6.85;341.62;3.18;860,63;66.51;16.51;;
08/24/2017 15:00;34.64;6.52;344.25;1.99;861,18;67.05;16.8;;
08/24/2017 16:00;35.68;5.62;8.43;1.95;861,48;67.4;16.58;;
08/24/2017 17:00;36.06;4.93;338.54;1.16;861,64;65.88;15.77;;
08/24/2017 18:00;36.13;3.55;277.71;0.79;861,76;62.99;16.09;;
08/24/2017 19:00;35.24;5.76;6.9;2.56;861,73;69.58;16.65;;
08/24/2017 20:00;33.28;6.64;18.7;3.67;861,57;69.07;16.56;;
08/24/2017 21:00;31.04;8.65;21.92;3.15;861,55;64.84;16.93;;
08/24/2017 22:00;29.46;9.37;12.24;3.06;861,52;66.23;16.88;;
08/24/2017 23:00;28.12;10.24;22.61;3.5;861,54;68.7;17.02;;
08/25/2017 00:00;27.24;10.57;23.1;4.77;861,72;66.38;16.6;;
08/25/2017 01:00;26.42;10.87;24.65;4.33;862,06;60.76;16.14;;
08/25/2017 02:00;25.52;11.18;20.89;4.53;862,31;55.39;15.55;;
08/25/2017 03:00;24.89;11.45;22.73;4.35;862,52;51.39;15.15;;
08/25/2017 04:00;24.51;11.46;25.33;4.32;862,43;48.78;14.98;;
08/25/2017 05:00;24.29;10.82;22.63;3.87;862,09;47.6;14.71;;
08/25/2017 06:00;23.91;10.59;13.79;3.42;861,61;47.88;14.74;;
08/25/2017 07:00;23.45;10.24;17.59;3.78;860,87;48.13;14.86;;
08/25/2017 08:00;23.25;9.87;20.03;3.9;860,39;49.95;15.16;;
08/25/2017 09:00;24.16;9.15;13.6;3.41;860,06;57.83;15.44;;
08/25/2017 10:00;25.01;7.93;13.06;4.27;859,84;60.77;15.12;;
08/25/2017 11:00;27.17;7.18;13.69;3.59;859,81;59.39;14.88;;
08/25/2017 12:00;29.57;6.39;12.59;3.68;860,33;61.66;14.79;;
08/25/2017 13:00;30.89;6.57;6.82;3.72;860,95;61.04;14.74;;
08/25/2017 14:00;32.64;6.55;0.26;3.11;861,69;58.25;14.67;;
08/25/2017 15:00;33.73;5.97;352.57;3.1;862,54;55.88;14.71;;
08/25/2017 16:00;34.45;5.19;346.82;2.19;863,11;54.4;14.32;;
08/25/2017 17:00;34.58;4.52;341.21;1.25;863,35;53.37;14.36;;
08/25/2017 18:00;34.42;4.91;7.57;2.3;863,28;57.95;14.66;;
08/25/2017 19:00;33.49;5.53;15.15;3.27;863,25;60.13;14.99;;
08/25/2017 20:00;31.51;6.99;9.12;3.37;863,24;59.97;14.96;;
08/25/2017 21:00;29.42;8.55;10.47;3.56;863,34;54.5;14.15;;
08/25/2017 22:00;27.97;9.64;14.32;4.12;863,50;50.59;13.98;;
08/25/2017 23:00;26.93;9.92;20.07;4.5;863,91;50.13;13.84;;
08/26/2017 00:00;26;9.87;18.31;4.63;864,35;46.25;13.62;;
08/26/2017 01:00;25.21;9.49;17.38;4.35;864,78;46.27;13.64;;
08/26/2017 02:00;24.77;9.22;18.24;5.32;865,12;50.28;13.55;;
08/26/2017 03:00;24.28;8.94;16.49;4.56;865,47;44.98;13.41;;
08/26/2017 04:00;23.96;8.53;4.67;4.52;865,65;62.7;13.95;;
08/26/2017 05:00;23.52;7.72;18.87;3.55;865,68;42.34;13.44;;
08/26/2017 06:00;22.8;7.05;15.14;3.4;865,21;39.74;13.29;;
08/26/2017 07:00;22.44;5.89;21;3.27;864,74;40.6;13.53;;
08/26/2017 08:00;22.49;4.81;11.86;2.69;864,44;44.88;14.06;;
08/26/2017 09:00;22.67;5.94;11.85;4.02;864,14;46.22;14.06;;
08/26/2017 10:00;23.53;4.58;11.41;4.54;863,95;66.96;14.73;;
08/26/2017 11:00;25.27;4.65;12.42;5.04;863,87;77.94;14.74;;
08/26/2017 12:00;26.41;6.73;11.94;5.46;863,98;56.75;14.3;;
08/26/2017 13:00;28.23;7.41;7.88;4.77;864,18;56.31;14.35;;
08/26/2017 14:00;30.18;7.63;354.77;4.28;864,84;53.32;14.39;;
08/26/2017 15:00;31.39;7.58;358.25;4.52;865,57;51.41;14.38;;
08/26/2017 16:00;32.18;7.46;351.59;5.01;865,80;47.81;13.96;;
08/26/2017 17:00;33.06;6.68;0.82;4.61;865,88;45.78;13.93;;
08/26/2017 18:00;33.16;6.17;1.75;4.47;865,88;46.58;13.87;;
08/26/2017 19:00;31.78;7.38;3.98;4.91;866,07;49.07;13.79;;
08/26/2017 20:00;29.74;8.74;5.54;4.7;865,98;53.05;13.83;;
08/26/2017 21:00;27.8;9.5;19.75;4.6;865,91;45.98;13.63;;
08/26/2017 22:00;26.22;10.04;19.8;5.03;865,91;44.48;13.5;;
08/26/2017 23:00;25.05;9.81;19.35;4.85;866,09;44.47;13.41;;
08/27/2017 00:00;23.9;9.2;9.23;5.01;866,21;50.43;13.55;;
08/27/2017 01:00;22.96;8.97;358.68;4.52;866,66;44.52;13.23;;
08/27/2017 02:00;22.19;9.01;358.08;5.42;866,96;89.97;13.59;;
08/27/2017 03:00;21.64;8.87;3.85;4.82;867,18;39.33;12.91;;
08/27/2017 04:00;21.21;9.04;0.22;4.02;867,25;145.42;14.7;;
08/27/2017 05:00;20.63;9.11;4.84;4.36;867,04;36.07;12.68;;
08/27/2017 06:00;20.09;8.62;9.36;3.9;866,50;31;12.48;;
08/27/2017 07:00;19.66;8.14;15.36;4.02;865,94;39.38;13.04;;
08/27/2017 08:00;19.65;7.94;12.99;4.22;865,42;32.3;12.87;;
08/27/2017 09:00;20.57;7.71;11.04;4.13;864,88;33.15;13.11;;
08/27/2017 10:00;21.77;8.23;13.47;4.74;864,44;32.1;13.08;;
08/27/2017 11:00;23.12;8.07;13.61;5.09;864,25;31.72;12.88;;
08/27/2017 12:00;25.04;7.88;13.15;4.04;864,07;31.98;13.04;;
08/27/2017 13:00;27.29;7.44;0.52;3.14;863,91;33.31;13.5;;
08/27/2017 14:00;29.17;6.01;337.47;2.43;863,87;36.08;13.38;;
08/27/2017 15:00;31.24;1.27;354.14;3.39;864,39;39.98;13.6;;
08/27/2017 16:00;31.7;0.35;3.09;4.03;864,73;39.08;13.04;;
08/27/2017 17:00;32.1;-0.31;1.6;4.02;864,67;35.36;13.05;;
08/27/2017 18:00;32.34;-2.47;15.18;3.34;864,60;34.9;13.14;;
08/27/2017 19:00;31.68;-0.13;17.4;3.61;864,35;47.99;13.32;;
08/27/2017 20:00;30.19;2.71;2.77;3.89;864,09;36.58;13.29;;
08/27/2017 21:00;27.91;4.51;12.23;3.92;863,90;44.94;13.35;;
08/27/2017 22:00;26.22;5.39;25.74;3.98;863,73;34.89;13;;
08/27/2017 23:00;24.94;6.6;25.74;4.05;863,80;34.45;12.98;;
08/28/2017 00:00;24.15;6.77;17.31;3.77;863,99;39.19;13.16;;
08/28/2017 01:00;23.57;6.9;13.75;4.12;864,23;45.84;13.2;;
08/28/2017 02:00;22.94;7.25;14.03;4.31;864,74;48.92;13.26;;
08/28/2017 03:00;22.35;7.26;28.59;3.95;864,87;35.48;12.88;;
08/28/2017 04:00;21.79;7.19;35.11;3.57;864,98;32.35;12.6;;
08/28/2017 05:00;21.29;7.04;40.1;3.35;864,69;30.2;12.57;;
08/28/2017 06:00;20.82;6.99;45.03;3.3;864,03;30.15;12.6;;
08/28/2017 07:00;20.49;6.95;37.21;2.91;863,30;30.89;13.07;;
08/28/2017 08:00;20.68;6.86;37.81;2.76;862,57;31.79;13.47;;
08/28/2017 09:00;22.11;6.82;35.99;2.66;861,98;33.59;13.85;;
08/28/2017 10:00;24.08;6.59;31.71;2.6;861,34;34.45;13.8;;
08/28/2017 11:00;26.03;6.28;25.9;2.73;860,84;35.33;14.02;;
08/28/2017 12:00;27.96;5.53;48.55;1.45;860,50;38.55;13.68;;
08/28/2017 13:00;29.58;4.63;52.43;0.48;860,45;41.21;13.59;;
08/28/2017 14:00;30.6;3.55;251.21;0.46;860,60;39.1;13.56;;
08/28/2017 15:00;31.38;3.68;196.29;1.09;861,06;38.32;13.45;;
08/28/2017 16:00;32.28;2.74;217.09;1.03;861,31;41.07;13.57;;
08/28/2017 17:00;32.9;0.61;233.1;0.96;861,38;40.36;13.38;;
08/28/2017 18:00;33.31;-4.53;204.7;1.25;861,47;34.91;12.5;;
08/28/2017 19:00;32.93;-5.54;248.26;0.89;861,44;37.73;13.17;;
08/28/2017 20:00;31.66;-4.76;252.55;0.78;861,15;42.1;15.3;;
08/28/2017 21:00;30.51;-3.4;321.05;0.24;860,93;49.2;16.33;;
08/28/2017 22:00;29.14;-2.72;48.31;1.21;861,15;46.19;15.01;;
08/28/2017 23:00;28.54;-0.4;20.94;2.11;861,05;47.64;15.38;;
08/29/2017 00:00;27.51;-0.46;25.23;2.25;861,15;45.85;14.89;;
08/29/2017 01:00;27.76;-2.15;27.21;2.86;861,50;33.48;12.48;;
08/29/2017 02:00;26.68;-2.31;44.7;1.82;861,67;35.09;12.65;;
08/29/2017 03:00;25.63;-2.18;24.37;1.91;861,95;34.42;12.86;;
08/29/2017 04:00;25.23;-1.24;26.92;2.07;862,20;34.04;12.79;;
08/29/2017 05:00;25.38;-1.04;19.17;2.87;861,89;34.96;12.42;;
08/29/2017 06:00;24.72;-1.05;29.42;2.05;861,20;33.97;12.47;;
08/29/2017 07:00;23.67;-0.9;37.4;1.86;860,85;37.46;13.27;;
08/29/2017 08:00;23.62;-0.66;34.46;1.76;860,47;39.17;13.86;;
08/29/2017 09:00;25.06;-0.35;20.38;2.36;860,18;40.52;14.23;;
08/29/2017 10:00;26.7;-0.23;16.32;2.73;859,95;39.69;13.91;;
08/29/2017 11:00;28.84;-0.2;12.28;2.18;859,90;42.82;14.22;;
08/29/2017 12:00;30.87;-1.08;20.72;0.95;860,15;46.38;14.46;;
08/29/2017 13:00;31.78;-0.95;194.09;0.33;860,16;45.93;14.59;;
08/29/2017 14:00;32.6;-2.81;176.52;1.92;860,68;40.55;13.93;;
08/29/2017 15:00;33.2;-3.94;197.08;1.91;861,58;39.14;13.58;;
08/29/2017 16:00;33.72;-3.65;179.07;2.41;862,42;41.58;13.97;;
08/29/2017 17:00;34.15;-4.12;175.95;3.12;863,26;41.19;14.16;;
08/29/2017 18:00;34.06;-3.09;177.27;2.84;863,89;39.34;14.35;;
08/29/2017 19:00;33.53;-2.57;179.71;2.3;864,27;41.81;14.57;;
08/29/2017 20:00;31.6;-1.46;187.66;1.18;864,63;50.39;15.48;;
08/29/2017 21:00;29.49;-0.75;181.67;0.33;864,83;71.87;20.2;;
08/29/2017 22:00;29.83;-2.15;86.12;0.9;865,06;60.53;17.59;;
08/29/2017 23:00;29.19;-2.94;102.86;1.8;865,43;50.02;15.16;;
08/30/2017 00:00;28.55;-2.35;104.95;1.95;865,86;53.78;15.02;;
08/30/2017 01:00;27.88;-2.07;109.43;1.05;866,37;55.64;16.68;;
08/30/2017 02:00;26.06;-0.67;297.27;0.51;866,71;48.52;20.01;;
08/30/2017 03:00;25.86;-2.02;272.85;0.55;867,05;42.5;17.6;;
08/30/2017 04:00;24.38;0.06;295.6;0.65;867,35;51.09;16.6;;
08/30/2017 05:00;23;1.07;313.69;0.17;867,10;49.57;18.13;;
08/30/2017 06:00;22.61;1.2;14.95;0.48;866,68;52.28;17.32;;
08/30/2017 07:00;23.95;-1.96;19.8;1.99;866,38;43.22;15.75;;
08/30/2017 08:00;24.22;-1.75;16.24;2.63;865,97;42.44;15.96;;
08/30/2017 09:00;25.28;-1.81;17.45;2.71;865,67;43.18;15.9;;
08/30/2017 10:00;27.29;-1.2;19.01;2.68;865,45;45.02;16.11;;
08/30/2017 11:00;29.07;-0.96;16.07;2.67;865,48;48.31;16.22;;
08/30/2017 12:00;31.99;-0.3;10.67;1.39;865,67;52.91;16.95;;
08/30/2017 13:00;33.39;-1.36;158.49;4.52;865,81;46.95;15.52;;
08/30/2017 14:00;33.73;-0.83;172.1;3.26;866,23;47.96;15.72;;
08/30/2017 15:00;34.39;-2.65;153.15;4.26;867,04;58.7;16.06;;
08/30/2017 16:00;35.04;-2.89;154.83;3.37;867,45;45.75;14.96;;
08/30/2017 17:00;35.33;-4.34;153.03;3.62;867,78;41.67;14.41;;
08/30/2017 18:00;35.06;-4.23;162.46;4.05;867,90;39.56;13.99;;
08/30/2017 19:00;34.05;-2.35;178.69;2.9;867,91;43.24;14.24;;
08/30/2017 20:00;32.14;-1.96;175.87;2.06;867,83;45.85;14.58;;
08/30/2017 21:00;30.72;-2.76;148.2;1.63;867,88;46.7;14.82;;
08/30/2017 22:00;30.03;-3.7;100.4;1.62;868,00;41.58;13.9;;
08/30/2017 23:00;29.36;-4.09;73.78;1.83;868,15;38.77;14.19;;
08/31/2017 00:00;28.62;-3.43;91.33;1.99;868,27;36.74;14.09;;
08/31/2017 01:00;28.13;-3.09;98.11;1.78;868,36;37.48;13.51;;
08/31/2017 02:00;27.15;-2.51;87.93;0.67;868,47;42.54;15.98;;
08/31/2017 03:00;24.44;-1.32;277.77;0.69;868,32;36.94;14.91;;
08/31/2017 04:00;23.39;-1.11;255.23;0.61;868,46;38.14;14.62;;
08/31/2017 05:00;22.75;-0.5;312.23;0.29;868,47;42.15;15.3;;
08/31/2017 06:00;21.7;0.34;337.97;0.28;867,99;44.77;15.79;;
08/31/2017 07:00;23.14;-0.59;20.99;1.1;867,45;46.33;15.33;;
08/31/2017 08:00;23.86;-0.85;28.83;1.81;866,80;40.75;15.43;;
08/31/2017 09:00;25.06;-0.55;23.95;2.12;866,14;41.25;15.58;;
08/31/2017 10:00;26.73;-0.37;20.07;2.34;865,69;43.12;15.66;;
08/31/2017 11:00;28.92;-0.69;24.93;1.82;865,43;39.12;15.03;;
08/31/2017 12:00;30.88;-0.53;286.34;0.13;865,24;38.49;14.74;;
08/31/2017 13:00;31.76;-0.09;189.04;1.13;865,13;37.99;14.47;;
08/31/2017 14:00;32.46;-0.63;169.76;1.34;865,18;37.06;14.44;;
08/31/2017 15:00;33.43;-2.73;188.98;2;865,57;35.92;14.04;;
08/31/2017 16:00;34.12;-4.94;172.14;1.84;865,72;32.44;13.28;;
08/31/2017 17:00;34.52;-6.68;225.61;1.17;865,74;30.93;12.81;;
08/31/2017 18:00;34.71;-5.84;192.69;1.33;865,79;31.66;12.98;;
08/31/2017 19:00;34.18;-3.42;241.09;1.06;865,85;32.77;13.43;;
08/31/2017 20:00;32.92;-2.83;255.15;0.91;865,63;32.63;13.58;;
08/31/2017 21:00;32.01;-1.02;310.66;0.42;865,59;45;18.08;;
08/31/2017 22:00;30.48;-1.21;53.91;0.86;865,61;50.75;17.44;;
08/31/2017 23:00;29.61;-0.97;22;1.46;865,53;46.89;16.38;;
09/01/2017 00:00;28.65;0.42;22.44;2.36;865,83;40.47;15.3;;
09/01/2017 01:00;28.21;0.32;22.16;2.69;866,27;36.92;14.74;;
09/01/2017 02:00;27.34;0.45;48.9;2.33;866,48;35.52;14.3;;
09/01/2017 03:00;26.72;2.32;39.19;2.54;866,61;34.23;14.2;;
09/01/2017 04:00;25.75;2.76;33.13;2.62;865,39;32.85;13.59;;
09/01/2017 05:00;25.06;1.1;33.79;2.5;865,08;33.3;13.55;;
09/01/2017 06:00;24.55;0.89;34.67;2.47;864,59;33.54;13.64;;
09/01/2017 07:00;24.01;1.67;33.01;2.43;863,95;33.55;13.5;;
09/01/2017 08:00;23.99;2.05;42.31;2.64;863,64;35.18;13.8;;
09/01/2017 09:00;25.34;2.69;37.44;2.59;863,47;35.7;14.19;;
09/01/2017 10:00;27.34;2.75;35.84;2.26;863,26;34.78;13.97;;
09/01/2017 11:00;29.55;2.96;42.92;1.92;863,42;36.23;14.19;;
09/01/2017 12:00;31.75;2.39;62.36;1.28;863,84;36.2;14.2;;
09/01/2017 13:00;33.17;2.13;255.46;0.56;864,01;38.82;14.17;;
09/01/2017 14:00;34.09;2.1;187.64;1.27;864,22;40.59;14.64;;
09/01/2017 15:00;34.69;0.85;207.62;1.37;864,40;38.89;14.2;;
09/01/2017 16:00;35.07;0.34;189.09;1.5;864,37;36.67;14.23;;
09/01/2017 17:00;35.67;-0.43;216.03;1.19;864,22;37.39;14.23;;
09/01/2017 18:00;35.75;-3.05;186.97;1.43;864,20;34.3;13.67;;
09/01/2017 19:00;35.25;-3.99;250.57;1.36;864,16;34.41;13.46;;
09/01/2017 20:00;33.98;-3.81;254.84;0.76;864,29;39.42;13.96;;
09/01/2017 21:00;32.73;0.05;18.5;1.27;864,62;41.17;14.78;;
09/01/2017 22:00;31.22;4.51;24.13;3.28;865,15;42.11;14.08;;
09/01/2017 23:00;30.24;5.44;15.33;3.92;865,72;40.53;14.07;;
09/02/2017 00:00;29.95;4.85;14.2;4.21;866,17;37.78;14.49;;
09/02/2017 01:00;29.36;4.26;18.51;3.52;866,32;35.33;13.78;;
09/02/2017 02:00;28.28;4.63;33.17;2.65;866,31;34.77;13.52;;
09/02/2017 03:00;27.55;4.61;25.55;3.04;866,03;32.32;13.33;;
09/02/2017 04:00;26.9;4.03;32.84;2.85;865,70;31.96;13.05;;
09/02/2017 05:00;26.41;3.59;33.89;2.81;865,21;31.47;12.91;;
09/02/2017 06:00;25.72;3.34;36.37;2.88;864,73;31.21;12.99;;
09/02/2017 07:00;25;2.87;33.35;2.45;864,47;33.89;13.61;;
09/02/2017 08:00;24.55;2.73;38.88;2.51;864,48;33.48;13.87;;
09/02/2017 09:00;25.63;2.04;27.75;2.73;864,60;34.63;14.04;;
09/02/2017 10:00;27.14;0.95;20.12;3.41;864,77;34.01;13.98;;
09/02/2017 11:00;29.05;0.44;18.23;3.44;865,40;39.68;14.34;;
09/02/2017 12:00;31.49;-0.03;15.58;2.49;865,98;36.06;14.53;;
09/02/2017 13:00;33.24;-0.62;338.74;0.55;866,31;37.91;14.6;;
09/02/2017 14:00;34.11;0.5;163.7;1.47;866,60;39.87;14.66;;
09/02/2017 15:00;34.74;-0.35;191.62;2.57;866,63;35.68;14.27;;
09/02/2017 16:00;35.37;-0.88;186.02;3.92;866,54;39.62;14.39;;
09/02/2017 17:00;35.66;-1.52;162.06;3.91;866,62;43.08;14.62;;
09/02/2017 18:00;35.54;-1.76;167.66;3.54;866,84;35.49;14.04;;
09/02/2017 19:00;34.71;-1.88;176.51;2.48;867,07;35.08;14.02;;
09/02/2017 20:00;32.56;-1.18;164.6;1.83;867,21;40.24;14.38;;
09/02/2017 21:00;30.29;0.01;162.65;1.32;867,77;50.39;16.56;;
09/02/2017 22:00;29.64;0.04;113.84;0.77;868,14;58.37;18.36;;
09/02/2017 23:00;29.04;-0.66;121.08;0.59;868,34;40.53;14.44;;
09/03/2017 00:00;27.52;0.01;268.23;0.55;868,48;40.38;17.06;;
09/03/2017 01:00;27.37;2.31;31.08;1.08;868,73;39.44;17.08;;
09/03/2017 02:00;26.84;3.52;46.48;2.2;868,65;33.67;14.09;;
09/03/2017 03:00;25.81;7.03;45.67;2.35;868,21;31.96;13.5;;
09/03/2017 04:00;25.14;8.27;37.37;2.39;867,80;33.18;13.47;;
09/03/2017 05:00;24.57;8.37;35.84;2.25;867,39;32.27;13.45;;
09/03/2017 06:00;23.8;8.32;41.8;2.73;866,97;35.7;13.41;;
09/03/2017 07:00;23.02;10.14;30.68;2.32;866,77;34.28;13.88;;
09/03/2017 08:00;23.07;11.48;19.81;2.63;866,72;32.98;14.05;;
09/03/2017 09:00;24.08;11.2;27.21;2.74;866,73;32.76;14.14;;
09/03/2017 10:00;25.72;10.6;27.75;2.49;866,68;33.96;14.52;;
09/03/2017 11:00;27.8;8.97;15.89;2.49;866,80;35.1;14.32;;
09/03/2017 12:00;29.74;7.32;4.98;2.29;867,22;36.31;14.45;;
09/03/2017 13:00;31.12;5.23;303.77;1.38;867,48;37.79;14.01;;
09/03/2017 14:00;32.22;3.24;277.58;1.57;867,55;34.43;13.56;;
09/03/2017 15:00;33.17;0.88;234.83;1.34;867,45;34.63;13.44;;
09/03/2017 16:00;33.77;1.49;214.57;1.29;867,53;34.62;13.44;;
09/03/2017 17:00;33.91;0.68;217.73;1.77;867,55;35.78;13.42;;
09/03/2017 18:00;33.55;2.79;231.86;1.79;867,55;35.77;13.46;;
09/03/2017 19:00;31.16;8.71;305.12;2.31;867,53;35.81;14.09;;
09/03/2017 20:00;30.29;9.49;347.6;2.7;867,46;35.87;14.23;;
09/03/2017 21:00;28.57;10.37;15.17;3;867,64;33.54;14.01;;
09/03/2017 22:00;27.03;11.08;19.78;3.06;867,86;33.73;13.75;;
09/03/2017 23:00;25.84;11.09;13.18;3.44;868,10;34.56;13.66;;
09/04/2017 00:00;25.06;10.89;9.33;3.66;868,26;32.2;13.52;;
09/04/2017 01:00;24.36;11.02;14.72;3.59;868,38;31.2;13.34;;
09/04/2017 02:00;23.67;11.8;13.56;3.4;868,06;29.49;13.08;;
09/04/2017 03:00;23.27;11.68;13.26;3.15;867,60;28.7;12.93;;
09/04/2017 04:00;22.74;11.5;14.85;3.28;866,97;28.9;12.9;;
09/04/2017 05:00;22.05;11.23;20.78;3.32;866,33;29.08;13.05;;
09/04/2017 06:00;21.46;11.16;30.85;3.09;865,84;29.06;12.96;;
09/04/2017 07:00;21.08;10.87;23.03;3.33;865,44;29.65;13.32;;
09/04/2017 08:00;21.06;11.09;30.43;2.75;865,21;31.75;13.66;;
09/04/2017 09:00;22.02;10.66;23.81;2.96;865,14;32.53;13.95;;
09/04/2017 10:00;23.41;10.33;21.62;3.27;864,95;33.65;14.01;;
09/04/2017 11:00;25.23;10.79;20.18;3.17;865,20;34.12;14;;
09/04/2017 12:00;27.16;9.63;15.84;2.94;865,56;34.78;14.01;;
09/04/2017 13:00;29.1;8.14;32.51;1.99;865,62;35.33;14.26;;
09/04/2017 14:00;30.32;7.22;14.23;0.89;865,73;34.34;13.8;;
09/04/2017 15:00;31.38;2.72;340.45;0.11;865,85;31.64;12.85;;
09/04/2017 16:00;32.65;-1.16;327.11;0.33;865,78;32.89;12.86;;
09/04/2017 17:00;33.09;-2.31;167;1.2;865,94;30.92;12.28;;
09/04/2017 18:00;33.14;-2.42;132.87;0.72;865,93;32.17;12.43;;
09/04/2017 19:00;32.56;-0.25;198.05;1.02;865,94;31.91;12.47;;
09/04/2017 20:00;31.47;2.68;311.05;0.96;866,13;37.77;13.74;;
09/04/2017 21:00;30.49;4.04;1.94;2.15;866,40;36.56;14.25;;
09/04/2017 22:00;29.03;2.47;34.31;2.13;866,63;34.65;13.49;;
09/04/2017 23:00;28.17;1.22;26.62;2.59;867,06;33.57;12.84;;
09/05/2017 00:00;26.99;1.53;38.37;2.64;867,30;33.76;13.47;;
09/05/2017 01:00;26.22;1.72;22.14;2.92;867,53;34.49;13.15;;
09/05/2017 02:00;25.35;2.46;8.85;2.18;867,31;32.68;13.12;;
09/05/2017 03:00;24.45;2.94;36.02;1.74;866,88;32.15;13;;
09/05/2017 04:00;24.11;2.7;26.53;2.3;866,50;30.74;12.5;;
09/05/2017 05:00;23.25;2.18;46.44;2.28;866,01;30.37;12.4;;
09/05/2017 06:00;22.74;1.68;32.02;2.69;865,62;30.09;12.35;;
09/05/2017 07:00;22.39;1.4;28.66;2.52;865,26;31.12;12.82;;
09/05/2017 08:00;22.34;1.66;25.51;2.53;864,94;32.07;13.32;;
09/05/2017 09:00;23.63;1.69;33.02;2.8;864,85;33.44;13.32;;
09/05/2017 10:00;25.53;1.54;31.77;2.68;865,08;33.84;13.44;;
09/05/2017 11:00;27.58;1.27;22.22;2.61;865,85;35.2;13.57;;
09/05/2017 12:00;29.66;1.33;15.47;1.57;866,61;35.96;13.72;;
09/05/2017 13:00;31.13;0.6;351.53;0.68;866,88;33.11;13.3;;
09/05/2017 14:00;32.63;-3.48;313.13;0.49;866,92;31.08;12.7;;
09/05/2017 15:00;32.88;-4.09;296.04;0.72;866,85;31.01;12.94;;
09/05/2017 16:00;33.31;-3.1;239.6;0.68;866,64;32.08;12.78;;
09/05/2017 17:00;33.43;-2.71;174.18;1.11;866,47;32.21;12.62;;
09/05/2017 18:00;33.39;-2.19;229.6;0.88;866,44;33.21;12.93;;
09/05/2017 19:00;32.98;-2.13;228.08;1.01;866,62;33.35;12.7;;
09/05/2017 20:00;31.64;-2.26;264.12;0.93;867,14;37.41;13.79;;
09/05/2017 21:00;31.2;-2.05;21.56;0.68;867,63;43.54;16.2;;
09/05/2017 22:00;29.56;-1.35;36.52;1.35;868,10;42.63;15.33;;
09/05/2017 23:00;28.67;1.28;23.9;1.87;868,35;35.77;13.66;;
09/06/2017 00:00;27.67;1.78;30.5;2.26;868,62;33.5;13.4;;
09/06/2017 01:00;26.95;2.97;16.78;2.59;868,74;32.63;13.1;;
09/06/2017 02:00;26.21;2.49;27.54;2.51;868,44;31.99;13.12;;
09/06/2017 03:00;25.34;1.58;47.05;2.59;867,90;31.3;12.9;;
09/06/2017 04:00;25.13;1.68;42.52;2.52;867,36;31.76;12.65;;
09/06/2017 05:00;24.78;1.69;44.74;2.76;866,75;29.38;12.48;;
09/06/2017 06:00;23.73;1.59;43.91;2.6;866,18;29.68;12.72;;
09/06/2017 07:00;23.16;2.49;48.01;2.65;865,62;32.08;13.43;;
09/06/2017 08:00;23.1;2.85;41.87;2.21;865,33;33.34;14.02;;
09/06/2017 09:00;24.84;1.57;39.17;1.95;865,16;37.17;14.27;;
09/06/2017 10:00;26.64;2.94;35.38;1.7;865,15;38.59;14.82;;
09/06/2017 11:00;28.76;1.53;340.83;0.53;865,45;42.58;14.97;;
09/06/2017 12:00;29.35;1.2;211.88;0.85;866,11;40.6;14.81;;
09/06/2017 13:00;30.45;0.67;200.36;0.4;866,11;38.16;14.32;;
09/06/2017 14:00;32.06;-0.32;207.77;1.38;866,07;36.73;13.88;;
09/06/2017 15:00;33.46;-5.1;188.11;1.78;866,16;33.88;13.52;;
09/06/2017 16:00;33.91;-4.17;168.13;2.56;866,29;39.43;14.06;;
09/06/2017 17:00;34.06;-3.65;171.23;2.97;866,18;47.14;14.67;;
09/06/2017 18:00;34.02;-3.75;166.36;2.76;866,06;39.57;14.51;;
09/06/2017 19:00;33.29;-3.52;154.09;3.93;866,25;40.29;14.94;;
09/06/2017 20:00;31.88;-3.29;154.8;2.88;866,39;45.44;15.76;;
09/06/2017 21:00;30.45;-3.2;151.87;1.49;866,71;50.68;16;;
09/06/2017 22:00;30.1;-2.82;114.51;2.03;867,06;55.25;16.34;;
09/06/2017 23:00;29.79;-2.27;116.21;2.68;867,56;54.48;16.44;;
09/07/2017 00:00;28.45;-0.33;185;0.48;867,92;54.92;18.7;;
09/07/2017 01:00;27.46;0.79;9.16;0.09;868,21;56.36;18.92;;
09/07/2017 02:00;26.43;1.42;268.39;0.5;868,26;57.39;20.48;;
09/07/2017 03:00;26.38;1.88;297.28;0.49;867,90;57.78;20.98;;
